length-of-text, length-of-pattern, Naive, Boyer-Moore, Horspool
774,180,9,3,5
618,72,8,2,2
1877,133,25,3,3
41,117,0,2,2
712,41,10,2,2
99,4,1,2,1
1663,114,23,3,4
1819,91,24,3,3
505,73,7,2,2
1996,164,26,4,4
1991,2,31,37,32
1823,89,24,4,3
1393,5,21,10,10
1242,65,17,3,2
1029,189,12,4,4
639,153,7,3,4
1834,18,28,5,5
265,88,3,2,2
572,147,6,3,3
417,181,3,3,4
203,5,3,2,2
1156,134,15,3,4
1636,79,22,3,3
1623,71,22,3,3
544,137,6,3,3
213,160,1,3,3
709,76,9,2,2
1330,172,17,3,4
482,46,7,1,1
1287,179,16,4,5
1233,15,19,4,3
662,176,7,3,4
330,30,5,1,2
1143,175,14,4,4
1994,120,27,4,4
519,182,5,3,4
850,120,11,3,3
1161,150,15,3,4
456,74,5,2,2
986,95,13,3,3
1508,130,20,3,3
1600,65,22,2,2
1663,190,21,4,4
409,66,5,2,2
479,106,5,3,2
1311,57,18,2,3
1949,163,25,4,4
1364,73,19,2,2
1993,164,26,4,4
748,14,11,3,3
262,149,2,3,3
330,131,3,3,2
1248,123,16,3,3
562,184,5,4,3
994,164,12,3,3
854,188,10,3,4
611,162,6,3,4
1206,45,17,2,3
1059,127,13,3,3
866,59,11,2,2
1040,87,13,3,2
1489,38,21,3,2
1286,91,17,3,3
1496,78,20,3,3
254,99,3,2,2
1022,50,14,2,2
1894,167,24,4,5
1162,33,16,2,2
410,190,3,3,4
1540,21,23,5,3
802,130,10,3,3
509,155,5,3,4
1070,90,14,3,2
1882,129,24,4,4
1448,76,20,3,3
1184,44,16,3,2
766,49,11,2,2
1137,154,14,3,3
1444,172,19,4,4
416,109,4,2,2
685,120,8,3,3
526,48,6,1,1
855,30,12,2,2
775,105,9,3,2
1769,66,24,3,3
1460,3,22,18,16
1388,166,17,4,4
1337,123,17,4,3
820,32,11,2,1
897,136,11,3,3
541,190,5,3,4
1405,116,18,3,4
522,27,7,2,2
1734,10,27,7,6
1652,43,23,3,3
426,12,6,2,2
677,97,8,2,3
1530,114,20,3,3
1257,121,16,3,4
1044,148,13,3,3
274,69,3,1,2
540,124,6,2,3
281,53,4,1,2
532,71,7,2,2
1955,184,26,4,5
1479,57,21,2,3
1494,87,20,2,3
1453,161,19,3,4
1901,63,27,3,3
256,193,1,3,4
755,106,10,2,3
155,44,2,1,2
1037,139,13,3,3
1846,44,26,3,3
1879,49,26,3,3
1210,82,15,2,3
1913,79,26,3,3
391,96,4,2,2
994,152,12,3,4
59,82,0,1,1
979,56,13,2,2
1318,129,17,3,3
1025,15,16,3,3
454,114,5,2,3
1305,185,16,4,4
769,107,9,3,2
267,77,2,2,2
1426,105,19,3,3
1504,37,20,2,2
1081,86,15,2,3
1737,10,26,7,6
355,58,4,2,2
1522,147,20,3,3
802,69,11,2,2
1189,189,14,3,4
1593,182,20,4,4
760,59,10,2,2
782,70,10,2,2
1180,158,14,3,3
819,197,9,4,4
990,40,14,2,2
426,36,6,1,2
611,41,8,2,2
321,110,3,2,3
1794,166,23,4,4
983,72,13,2,3
522,144,5,3,3
1283,117,16,3,3
662,127,7,2,3
492,109,6,2,3
271,189,1,4,4
939,103,12,3,2
359,156,3,2,3
966,179,11,4,4
915,32,12,3,2
1803,11,27,7,6
765,151,9,3,3
1097,46,15,3,2
566,106,6,3,2
540,94,6,2,2
696,187,7,3,4
822,117,10,2,3
1860,76,26,2,3
454,72,6,2,2
151,18,2,1,1
1519,198,19,4,5
1721,148,23,4,4
825,52,11,2,2
1948,166,26,4,4
1020,20,15,2,2
1719,191,22,4,5
1503,47,21,2,3
857,22,14,2,2
1852,78,25,3,3
1819,138,24,3,4
842,94,11,2,2
1085,72,14,2,3
1185,11,18,5,4
1390,186,17,3,4
1548,101,21,3,3
1042,106,13,3,3
49,169,0,3,3
996,111,13,2,3
861,97,11,2,3
1294,18,20,4,3
63,9,1,1,1
1962,131,26,3,4
534,113,6,3,2
1560,81,21,3,3
1600,193,20,4,5
1552,90,21,3,3
1310,142,16,3,3
601,88,8,2,2
1685,93,23,3,3
374,135,4,3,3
392,47,5,1,2
1655,36,23,3,3
1728,129,23,3,3
1028,148,12,3,3
1372,27,19,3,2
152,65,1,1,1
720,192,8,3,4
801,148,10,3,3
279,189,1,3,4
202,119,1,2,2
987,108,12,3,3
1443,139,19,3,4
761,194,8,4,4
1776,89,24,3,3
1555,26,22,3,3
843,182,10,3,4
6,171,0,3,4
1049,163,13,3,4
1483,190,19,4,4
200,103,1,2,2
257,169,1,3,4
1237,92,17,2,2
1164,42,16,2,3
1613,9,25,7,7
457,17,7,2,2
1228,163,15,3,3
1488,50,21,3,3
33,51,0,1,1
1074,146,14,3,4
1677,53,24,3,3
52,150,0,3,3
956,139,12,3,3
854,27,12,2,2
223,37,2,1,1
1763,47,25,3,3
53,163,0,3,3
342,116,3,2,2
1318,63,18,3,2
454,21,7,1,2
340,9,5,2,2
972,191,11,4,4
833,73,11,2,2
858,16,13,3,3
115,89,0,1,2
1055,64,15,2,2
1359,180,17,4,4
1049,97,13,2,3
1787,28,25,4,3
1057,174,13,3,4
623,189,7,3,4
555,19,8,2,2
1969,187,26,4,5
284,176,2,3,4
651,93,8,2,2
1897,115,25,4,3
1107,53,15,3,2
280,10,4,2,1
525,132,6,2,3
709,145,8,3,3
1376,142,17,4,4
1818,176,23,4,5
369,23,5,1,1
1643,79,22,3,3
653,85,8,2,2
313,149,3,2,4
282,133,2,2,3
1876,121,25,3,4
926,131,12,2,3
1611,138,21,4,4
856,135,11,3,3
892,148,10,3,3
509,100,6,3,2
550,99,6,2,2
683,109,8,2,2
979,199,12,3,4
463,158,5,3,3
919,139,11,3,4
400,78,4,2,2
1686,20,26,4,5
1576,175,20,3,4
876,118,11,2,3
647,125,7,3,3
1060,156,13,3,4
1048,143,13,3,4
162,129,0,2,2
348,21,5,1,2
258,52,3,1,1
968,153,12,3,3
1034,28,15,2,3
1487,128,20,3,4
1431,182,18,4,4
1846,24,26,4,4
839,27,11,3,2
460,124,5,2,3
390,17,6,2,1
286,125,2,2,2
1639,67,23,3,2
442,86,6,2,2
1900,189,25,4,4
186,25,2,1,1
1966,183,26,4,5
1275,103,16,3,3
528,18,8,2,1
689,195,7,3,4
634,78,8,2,2
1457,174,18,4,4
342,34,4,2,1
1519,180,19,4,5
846,85,11,2,3
1767,65,24,3,3
387,94,4,2,3
845,142,10,3,4
914,45,13,2,2
1079,115,13,2,3
306,57,3,1,2
422,109,4,3,2
160,182,0,3,4
1424,106,18,2,3
1962,34,28,3,3
54,159,0,2,3
1507,68,21,3,3
737,129,9,2,3
1634,17,26,4,4
686,126,8,2,3
496,190,5,3,4
1036,46,14,3,2
1888,192,24,4,5
553,88,7,2,2
1116,68,15,2,3
1826,121,24,3,4
1964,74,27,3,3
919,94,12,2,3
271,160,1,2,4
37,195,0,3,4
1415,192,18,3,4
1793,45,26,3,3
1356,89,18,3,3
1935,190,25,4,4
1149,6,18,8,7
745,164,8,4,3
1055,179,12,4,4
1778,30,26,3,4
432,84,5,2,2
1246,155,15,4,4
871,118,10,2,3
1054,58,14,3,2
1417,123,19,3,3
1618,98,22,2,3
633,62,8,2,2
1602,127,21,3,4
1112,169,13,4,4
1070,29,15,3,2
874,53,12,2,2
1304,151,17,3,3
1217,91,16,2,2
239,166,1,3,3
484,146,5,3,3
718,180,8,3,4
1826,57,25,3,2
717,82,9,2,2
164,79,2,1,2
1381,12,22,5,5
986,159,12,3,4
1649,82,22,3,3
1590,166,20,3,4
1981,34,27,4,3
1998,168,26,5,4
79,160,0,2,3
1357,142,17,4,4
1463,103,19,3,3
235,34,3,1,2
735,54,10,2,2
1999,124,27,4,3
243,136,1,3,3
1520,126,20,4,3
832,105,10,2,3
1980,122,26,3,3
1206,198,14,4,4
1883,157,25,3,4
408,73,5,2,2
739,62,9,2,3
674,118,9,2,3
1792,48,25,3,3
354,88,4,2,2
1443,144,19,3,4
1596,44,22,2,2
1266,64,18,2,3
914,124,12,3,3
871,181,10,3,4
825,36,12,2,2
1097,162,14,3,4
203,140,1,2,3
91,169,0,2,3
1797,185,24,4,5
1966,53,27,3,3
1014,73,14,2,3
438,189,3,3,4
835,143,10,3,3
1326,119,18,3,3
1682,120,22,3,3
1158,108,15,3,3
939,170,11,3,4
1658,141,22,3,4
736,143,9,3,3
1868,14,29,6,6
1666,110,22,3,3
931,84,12,2,2
118,6,2,1,1
1760,154,23,3,3
232,15,3,2,1
910,115,11,3,3
1506,189,19,3,5
1040,40,14,2,3
1569,125,20,3,3
1467,111,19,3,3
989,142,12,3,3
1231,72,17,3,2
1637,178,21,4,4
1836,29,26,4,3
166,142,0,2,3
820,133,9,2,3
1190,161,15,3,4
1055,195,12,4,4
1985,22,31,4,5
941,127,11,3,3
1111,13,17,4,4
1170,52,16,3,2
630,174,7,3,4
224,143,1,2,3
457,186,4,3,4
260,95,3,2,2
883,107,11,2,3
1764,76,24,3,3
661,129,7,2,3
894,185,10,3,5
694,111,8,3,3
1230,137,16,3,3
677,37,11,2,1
946,54,16,4,3
163,136,0,2,2
1727,95,31,4,4
1174,33,17,3,3
1028,93,14,3,3
1405,155,19,4,4
158,166,0,3,3
403,127,4,3,3
1475,120,21,3,3
604,64,8,2,2
1711,38,25,4,3
493,69,7,2,2
574,170,7,3,4
1476,103,22,3,4
1980,44,30,4,3
1009,134,14,3,3
1329,54,20,3,2
837,90,11,3,3
486,78,6,2,3
863,124,12,3,3
766,162,9,4,4
197,176,0,3,4
623,168,7,3,4
1895,171,26,4,5
1333,189,18,4,4
915,94,13,2,2
201,40,3,1,2
1519,76,22,2,2
1005,45,15,2,3
564,85,7,2,3
1129,139,16,3,4
529,47,8,2,2
1979,13,33,8,7
1729,80,25,3,3
1216,72,18,2,2
768,87,10,3,2
1507,119,22,3,3
1737,2,29,34,34
806,191,9,4,4
1455,104,20,3,3
846,43,12,2,2
786,51,10,2,2
1650,76,23,3,3
1764,176,23,4,4
426,127,5,2,2
203,171,1,2,3
82,119,0,2,2
61,39,1,1,1
221,168,0,3,3
1920,125,26,3,3
1132,89,15,2,2
270,111,3,2,3
1473,105,20,2,3
62,78,0,1,2
2,7,0,0,1
1953,159,26,4,4
1312,174,17,3,4
1390,87,18,2,3
1505,108,20,2,3
1783,85,25,3,3
1319,146,17,4,3
543,75,7,1,2
420,98,5,2,2
1051,158,13,3,4
1702,25,24,4,4
22,141,0,2,3
1237,53,17,3,2
55,78,0,2,1
441,122,5,2,2
190,184,0,3,4
998,173,12,3,3
384,64,4,2,2
41,1,1,2,2
667,29,9,2,2
1039,77,14,2,3
1408,135,18,3,3
1876,120,25,3,3
1924,179,25,4,4
844,78,11,2,2
919,158,11,3,4
1025,76,14,2,3
914,160,11,3,3
1149,106,15,2,3
1842,154,24,3,4
602,58,8,2,2
46,35,1,1,1
742,151,8,3,4
967,65,13,2,2
807,89,10,2,2
1673,161,22,4,4
914,200,10,4,4
1638,130,22,4,3
1992,109,27,3,4
390,190,3,3,4
1346,169,16,3,4
1337,28,19,2,2
223,179,0,3,4
1345,71,18,2,3
1083,82,14,3,2
1881,105,25,4,3
25,10,1,0,0
1928,65,27,4,3
938,192,11,3,5
26,121,0,2,3
1089,3,17,14,13
123,142,0,3,3
505,136,5,2,3
433,91,4,2,3
770,180,9,3,3
1654,16,26,5,5
1558,71,22,3,3
153,94,1,1,3
2000,58,29,3,3
423,55,6,1,2
1432,99,19,3,3
1204,22,18,4,3
921,124,12,3,3
1867,147,25,3,3
1694,111,23,3,4
774,171,9,4,4
299,122,2,3,3
1117,119,14,3,3
633,53,8,2,2
28,192,0,3,3
1141,142,15,3,3
407,63,5,2,2
891,102,12,2,3
1378,190,17,4,4
111,167,0,2,3
1397,108,19,3,3
1829,67,25,2,3
1856,160,24,4,4
1785,32,25,3,4
1105,198,13,3,4
1883,74,26,3,3
1668,29,24,3,3
812,197,9,4,4
520,161,5,3,4
628,174,6,3,4
489,182,4,3,3
967,16,15,3,4
1991,152,27,4,4
1393,129,19,3,4
1292,175,16,3,4
1781,24,25,4,4
1132,81,15,2,2
1741,195,22,4,5
1713,41,24,3,3
522,59,7,1,1
805,11,13,4,3
406,110,5,2,3
1522,80,21,3,3
1643,65,45,6,4
1559,139,21,3,3
263,134,2,3,3
1104,141,13,3,3
1438,56,20,3,2
1406,131,18,3,4
56,185,0,3,3
39,113,0,2,2
1843,109,25,3,3
1422,23,20,4,3
496,194,5,3,4
1369,37,19,3,2
1850,84,26,3,3
1830,142,24,3,3
978,19,15,3,2
790,190,9,3,5
912,185,11,3,4
1411,64,20,3,2
1833,192,23,4,4
12,199,0,4,4
474,36,6,2,2
190,11,3,1,1
550,9,8,3,3
759,16,11,3,2
1210,85,17,2,3
1843,37,26,4,3
1516,61,21,3,3
659,30,9,2,1
873,149,10,3,4
1877,175,24,4,5
559,176,5,4,3
1334,102,18,3,4
695,20,10,2,2
639,158,7,3,4
745,152,8,3,4
1030,85,13,2,3
155,56,2,1,2
408,123,4,2,3
1243,41,17,3,2
1988,64,27,3,3
1406,174,18,4,4
1537,184,20,4,4
455,34,5,1,2
1974,56,27,3,3
1772,128,23,3,3
1861,186,24,4,5
231,118,2,2,2
1149,145,14,3,3
1729,179,22,4,4
67,189,0,3,4
1572,89,21,3,3
1172,27,16,3,2
1460,27,21,3,3
1881,28,26,4,4
1952,166,26,4,4
800,192,11,3,4
1906,157,25,4,4
1741,197,22,4,4
901,159,11,3,3
1766,32,25,3,2
1508,35,21,3,2
1625,83,22,2,3
1088,137,13,3,4
26,146,0,2,3
300,141,3,2,3
834,122,11,2,3
883,40,13,2,2
501,86,6,2,2
1788,128,24,4,3
756,160,8,3,3
986,74,13,2,2
359,121,3,3,2
83,186,0,3,4
677,199,7,4,4
1803,140,24,4,4
1844,33,26,4,3
1187,70,16,2,2
286,68,4,1,2
110,116,0,2,2
1420,80,19,3,2
189,159,0,3,3
663,113,8,2,3
1291,36,18,2,3
310,10,5,2,2
633,199,6,3,4
553,189,5,3,4
359,18,5,1,1
562,147,6,3,3
179,160,0,3,4
385,144,4,3,3
1594,16,25,5,4
2,112,0,2,3
220,144,1,3,3
1624,43,23,3,3
1568,34,22,3,3
473,94,5,2,2
1208,187,15,4,4
10,16,1,0,1
840,8,14,4,5
279,56,3,2,1
423,19,7,2,1
1214,153,15,4,4
523,149,5,3,4
1074,110,14,3,3
1573,75,21,3,3
1496,87,20,3,3
546,41,7,2,1
1969,69,27,3,3
1617,144,21,3,4
633,187,7,3,4
950,60,13,2,2
36,182,0,3,4
5,115,0,2,2
554,34,7,1,2
1267,160,16,3,4
1088,8,17,6,5
537,67,7,2,2
1863,107,45,5,4
1189,162,17,4,4
880,44,13,3,2
705,139,10,3,3
1725,84,27,3,3
1267,181,18,4,5
1986,19,51,6,4
1237,122,16,4,3
1994,110,27,2,3
369,151,3,2,4
1149,52,16,2,3
617,8,10,4,3
1379,67,19,2,2
921,67,12,2,3
1779,187,23,4,4
1423,186,17,4,4
1790,91,24,3,3
822,95,11,2,3
157,41,2,1,2
76,84,0,2,2
662,136,7,3,3
1024,114,13,3,3
923,196,10,3,4
527,107,6,3,2
698,156,8,3,3
344,11,5,2,1
1367,156,17,4,4
936,38,13,2,2
523,59,7,2,2
52,137,0,2,2
749,172,8,3,4
695,33,10,2,1
1828,115,24,3,4
1976,159,26,3,3
369,60,4,2,1
1228,153,16,3,4
50,113,0,2,2
151,96,1,2,2
665,170,7,3,4
684,194,7,3,5
834,34,11,2,2
1728,75,24,3,3
612,159,7,3,4
1550,25,22,3,3
370,92,4,2,3
451,156,4,3,3
380,127,4,3,3
968,37,13,2,2
764,157,9,3,3
1289,98,17,3,3
1315,146,16,4,4
1491,165,19,3,4
1009,29,14,2,2
908,26,13,3,2
110,126,0,2,2
15,2,0,1,1
40,198,0,3,4
256,28,3,1,2
954,41,13,2,2
1742,112,23,3,3
1363,85,18,3,2
1130,114,15,2,2
137,40,2,1,1
1483,117,20,2,3
687,81,9,2,2
874,180,10,3,4
598,149,7,2,3
1654,29,23,3,3
321,100,3,2,3
434,55,5,2,2
87,43,1,1,1
1045,104,13,2,3
1234,86,17,2,3
1918,79,26,3,3
622,177,6,3,4
1316,48,19,2,3
1471,85,19,3,3
1065,17,17,3,3
1292,155,16,4,3
772,87,10,2,2
355,78,4,2,2
1385,180,18,3,4
738,121,9,2,3
14,146,0,2,3
1336,184,16,4,4
1206,31,17,3,2
1367,178,17,3,4
1288,142,17,3,4
8,87,0,1,1
794,59,11,2,2
890,149,11,3,3
676,107,8,3,3
1249,63,17,3,2
987,117,12,2,3
94,170,0,3,3
1502,23,21,4,3
870,178,10,3,4
590,95,7,2,3
1880,4,29,18,16
124,193,0,3,4
283,191,1,3,3
1217,68,17,2,3
1056,107,13,3,3
28,114,0,2,3
1902,17,30,5,5
278,65,4,1,2
1251,141,16,3,4
1148,160,14,4,4
1928,90,26,3,3
1992,166,26,4,5
1871,121,25,4,3
1769,156,23,3,4
436,184,4,3,4
1878,117,25,3,3
705,56,10,2,2
839,41,11,2,2
1367,25,19,3,3
515,126,5,3,3
1554,200,20,4,4
987,162,12,3,4
1245,96,17,2,3
496,171,4,3,3
39,25,0,1,1
1846,117,24,4,4
534,134,6,3,3
1542,124,20,4,3
920,134,11,3,3
776,53,10,2,2
1828,137,24,4,3
508,2,8,9,8
956,103,12,13,3
1230,156,15,4,27
866,175,10,4,4
481,71,7,2,2
1924,13,30,7,7
779,63,10,3,2
1761,191,23,4,4
1090,199,13,4,4
1129,64,15,3,2
1732,156,22,4,4
1752,99,23,4,3
1005,28,14,3,2
907,8,14,5,5
1134,57,16,2,2
913,27,13,2,3
1844,93,25,3,3
1996,61,28,3,3
1799,23,26,3,3
1527,152,19,3,4
94,148,0,2,3
1507,182,19,4,4
818,52,11,2,2
482,161,5,3,4
926,68,12,2,2
659,12,10,3,3
24,48,0,1,1
1194,166,14,3,4
289,137,2,3,3
19,162,0,3,3
526,82,7,2,2
117,171,0,3,3
1100,176,14,3,4
648,26,9,2,2
1162,106,15,2,3
1840,120,25,3,4
1224,121,16,3,3
1041,44,15,2,2
897,132,10,2,3
1611,74,22,3,3
1201,173,14,3,4
4,93,0,2,2
686,21,10,2,3
1659,39,23,3,3
56,108,0,1,2
1879,95,25,3,4
1430,171,19,3,4
1845,71,26,3,3
1852,82,26,3,3
697,24,10,2,1
526,98,7,2,3
1762,100,23,3,3
1951,18,31,5,5
746,135,8,3,3
475,24,7,2,1
679,117,8,3,3
1515,3,23,19,17
1693,58,24,2,3
886,21,13,3,2
894,29,13,2,2
900,81,12,3,2
1984,4,31,19,17
797,81,10,2,2
755,79,10,2,2
1822,97,24,3,3
755,131,11,3,3
1949,65,27,3,3
718,88,9,2,2
1398,83,19,3,3
1644,30,23,3,3
501,69,6,2,2
695,68,9,2,2
348,122,3,2,2
1243,199,22,6,7
1042,106,61,4,10
1886,187,123,6,6
1463,53,30,10,13
1501,71,56,38,4
696,147,14,6,44
254,118,21,3,3
1458,33,38,5,4
1390,195,35,5,16
1176,65,16,3,3
621,174,10,5,29
812,51,24,4,3
1882,73,83,4,4
1391,200,24,4,7
688,113,9,3,5
1712,14,67,28,6
1779,67,81,5,24
511,34,37,3,2
1905,132,117,4,13
580,165,16,11,7
401,188,11,3,12
1380,112,18,3,3
1956,127,29,3,4
335,38,4,1,1
1019,72,14,2,2
682,113,9,2,3
889,75,11,2,2
1243,101,16,3,3
680,124,8,3,3
658,15,10,3,3
1884,42,26,4,3
1851,31,25,3,3
1090,44,15,3,2
1798,123,24,4,3
612,105,7,3,3
494,159,5,3,3
475,25,7,1,2
688,73,9,2,2
469,87,6,2,3
1116,120,14,3,3
1284,6,20,9,8
944,69,12,2,2
174,200,0,3,3
1644,182,21,4,4
1349,61,18,3,3
372,76,4,2,2
866,137,11,3,3
27,200,0,4,4
329,2,6,6,5
1927,40,27,3,2
923,137,12,2,3
1076,189,12,4,4
277,35,4,1,1
1843,125,25,3,3
858,173,9,4,4
983,45,13,3,2
1982,119,27,4,4
616,199,6,4,4
901,102,12,3,3
1991,125,26,4,4
334,161,2,2,4
271,136,2,3,3
1546,48,21,3,3
1924,133,25,4,3
216,135,1,3,3
1956,78,27,3,3
908,2,14,17,15
1631,182,21,3,4
1328,147,17,3,4
151,37,2,1,1
867,39,12,2,2
783,85,10,2,2
38,153,0,3,3
1533,57,21,3,2
1247,25,18,3,3
1369,182,17,3,4
557,35,7,2,2
1427,128,18,3,4
10,5,0,1,1
1757,183,23,4,4
1390,176,17,4,5
768,141,9,3,3
1591,176,21,4,4
1204,76,17,2,3
481,200,4,3,4
529,81,7,2,2
1951,110,26,4,4
1810,171,24,4,4
132,14,2,1,1
664,166,8,3,4
294,111,3,2,3
342,138,3,2,3
544,114,7,2,3
806,78,10,2,3
1750,129,23,4,4
798,61,10,2,2
1033,179,12,3,4
1443,85,20,3,2
708,57,9,2,2
1353,146,17,4,3
982,54,13,2,2
1337,93,18,3,3
554,162,6,3,4
923,185,11,3,3
978,164,12,3,4
1599,83,21,3,3
887,52,12,2,2
961,197,12,3,4
18,115,0,2,2
435,154,4,3,4
730,183,8,3,4
1214,161,15,3,4
917,190,11,4,4
905,32,13,2,3
1586,177,20,3,5
235,175,1,3,4
1166,113,15,3,3
907,150,11,3,3
526,18,8,1,1
654,146,8,3,3
1923,114,26,3,3
214,33,3,1,2
1360,42,19,2,3
92,199,0,4,4
714,86,10,2,2
1981,39,28,3,3
415,5,6,3,4
1944,109,26,4,4
868,171,10,3,4
1524,72,21,3,3
893,82,12,2,2
784,109,10,2,3
1772,80,24,3,3
1630,84,22,3,3
1484,152,19,4,4
1916,32,27,4,3
1064,3,16,13,12
703,181,7,3,4
1840,52,25,3,2
584,158,6,3,3
425,53,5,2,2
231,173,1,3,4
1374,67,18,2,3
1411,96,19,2,2
1548,125,20,4,3
605,61,7,2,2
454,155,4,3,3
1445,87,19,3,3
1020,138,13,3,3
63,36,1,1,1
427,187,3,3,4
28,164,0,3,4
602,107,7,3,2
104,80,0,2,2
1449,190,18,4,4
828,104,10,2,3
625,106,7,3,2
618,140,7,2,3
1462,83,20,3,3
1775,27,25,4,4
1533,174,19,4,4
1053,85,14,2,3
354,143,3,2,3
1645,32,23,3,3
339,143,3,3,3
170,152,0,2,3
1978,84,27,3,3
640,185,6,3,3
1874,113,25,4,4
1672,54,23,3,3
1122,94,15,2,2
1944,33,27,3,3
353,51,4,1,1
1921,38,27,3,3
739,110,9,3,3
810,1,12,28,26
1682,51,24,2,2
789,5,12,6,5
410,154,4,3,3
1823,13,29,6,5
1302,102,17,3,3
1316,140,17,3,4
418,150,4,3,4
32,143,0,2,3
583,20,9,2,2
1852,99,25,3,4
1797,114,24,3,4
1410,177,17,4,4
437,166,3,3,3
740,63,10,2,2
348,63,5,1,2
1101,30,16,2,2
1741,90,24,3,3
831,51,11,2,2
864,99,11,3,3
98,147,0,3,3
1826,177,23,4,4
444,88,5,2,2
1305,179,16,4,4
1201,36,17,2,3
1882,138,25,4,4
250,104,3,2,2
83,16,1,0,1
1511,47,21,2,2
901,126,10,2,3
1204,176,15,4,5
940,65,12,2,2
64,125,0,3,2
716,165,8,3,4
289,22,4,1,1
339,1,5,12,12
1021,135,13,3,3
1616,90,22,3,3
1783,8,28,9,8
622,40,8,2,2
1981,35,27,4,4
362,134,3,2,2
1770,133,24,3,3
111,109,0,2,2
638,146,7,3,3
234,1,4,8,8
716,179,7,3,3
1046,19,16,3,3
1453,175,18,4,4
207,20,3,1,1
1675,60,23,3,2
1777,200,22,5,4
187,146,0,3,3
599,184,6,3,4
165,166,0,2,3
1029,49,14,3,2
796,48,11,2,2
586,81,8,2,2
1690,137,22,4,4
583,51,7,2,2
1820,107,25,3,3
373,90,4,2,2
1546,112,21,3,3
1487,104,20,3,3
182,170,1,2,3
743,6,11,5,5
352,7,6,2,3
1798,84,25,3,3
764,128,9,3,3
1136,172,14,3,4
1812,20,28,5,4
1657,12,26,6,6
1506,157,19,3,4
627,41,9,1,1
433,48,6,1,1
1602,185,20,4,5
1383,76,19,2,3
1491,51,20,3,3
1941,42,27,3,3
923,168,11,3,4
1679,114,23,3,3
1398,150,18,3,3
484,196,4,3,4
1517,197,19,4,5
1954,66,27,2,2
1239,7,19,7,6
166,62,2,1,1
572,85,7,2,3
1553,18,24,4,4
1442,132,19,3,4
1235,28,18,2,2
538,180,5,3,4
1608,174,20,4,4
1964,130,26,3,4
1931,47,27,3,3
1060,164,13,3,4
1202,160,15,3,3
144,128,0,3,3
255,54,3,1,1
1701,124,23,3,3
1874,24,26,3,4
1266,166,16,4,4
1024,37,14,2,2
109,28,1,1,1
1822,120,25,3,4
1819,128,25,3,4
1138,96,15,3,2
1414,129,19,3,3
601,47,8,2,2
961,176,12,3,4
1867,63,26,3,3
1008,96,13,2,2
1794,105,24,3,3
1501,56,20,3,2
845,111,10,3,2
415,109,5,2,3
1980,9,31,9,8
533,57,7,1,2
192,200,0,3,4
1434,47,20,3,3
703,159,8,3,3
436,163,4,3,3
323,195,2,3,4
1691,147,22,4,4
1958,113,26,4,3
200,32,2,1,1
1584,119,21,3,4
1087,30,15,2,3
1450,43,20,3,3
378,62,4,2,2
1398,97,18,3,2
1694,165,22,4,5
1257,47,17,3,2
941,89,13,3,2
1323,6,20,9,8
1409,37,19,3,2
1470,116,19,3,3
729,18,11,2,2
1607,51,22,2,3
1276,92,17,2,2
1203,68,17,2,2
949,107,12,2,2
1064,82,14,2,2
737,154,8,3,4
312,133,2,3,3
1013,133,12,3,3
290,9,4,2,2
13,36,0,1,1
763,16,12,3,2
1717,179,22,4,5
1400,181,18,3,4
109,190,0,3,3
1420,101,19,3,3
762,134,9,3,3
1769,2,27,32,29
1736,111,23,3,3
1566,90,21,3,3
1029,192,12,4,4
495,86,6,2,2
846,124,11,2,3
1425,97,19,3,3
1932,75,27,3,3
303,178,2,3,4
52,139,0,2,2
156,64,1,2,2
1670,103,22,3,3
176,193,0,3,4
657,149,8,3,3
709,141,8,3,3
140,12,2,1,0
104,60,1,1,2
1961,154,26,4,4
45,92,1,1,2
728,149,8,3,3
2,65,0,1,2
1733,69,24,3,3
1244,73,17,2,3
832,7,13,5,5
1744,183,22,4,4
1777,47,24,3,2
1549,20,23,4,4
1025,133,13,3,3
1922,36,27,3,4
1007,42,14,2,3
517,47,7,1,1
18,2,0,1,1
252,9,4,2,1
352,177,2,3,4
1497,81,21,3,3
903,133,11,3,3
777,52,10,2,2
899,47,12,2,2
1078,3,17,14,12
1534,105,20,3,3
1447,112,19,3,3
461,114,5,2,3
203,80,2,1,1
131,127,0,2,2
1756,62,24,3,3
1919,179,25,4,4
838,188,9,4,4
954,170,12,3,4
255,77,2,1,2
1018,142,13,3,3
95,37,1,1,1
203,131,1,2,3
1704,75,24,3,3
1048,40,15,2,3
847,178,9,3,4
821,177,9,4,4
872,184,9,3,4
265,161,1,2,4
978,176,12,3,4
802,160,9,3,4
1660,65,23,3,3
144,93,1,2,2
1748,90,24,3,3
1016,63,14,2,3
1788,122,23,3,3
784,166,9,3,4
1613,111,22,3,3
580,96,7,2,3
816,153,9,2,3
1382,12,21,5,5
414,116,4,2,2
529,50,7,1,2
9,50,0,1,1
1019,68,14,2,3
885,39,12,2,2
292,11,4,2,2
424,54,6,1,2
992,48,13,2,3
103,118,0,2,2
1282,129,16,3,4
1607,27,23,3,3
1032,156,13,3,4
1985,149,26,3,4
1076,197,13,4,4
604,132,7,3,3
442,54,6,1,2
63,40,1,1,1
548,11,9,2,3
1423,5,22,11,10
1319,87,18,3,3
322,101,4,2,2
1771,156,24,4,4
397,116,4,2,3
541,17,8,2,2
1633,157,21,3,4
277,81,3,1,2
203,25,3,1,1
1034,99,13,2,2
